channel_id,channel,uploader_url,id,url,title,duration,view_count,candidate_name,quality
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,ka1M3GEFPng,https://www.youtube.com/watch?v=ka1M3GEFPng,"""Cristina, estás flojita de datos"" Milei le responde a Cristina Kirchner- 07/11/22",1051.0,66167.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,FdIsTmKDc-A,https://www.youtube.com/watch?v=FdIsTmKDc-A,"""Tengo un plan para recuperar las Malvinas"" Milei mano a mano con Fantino- 24/10/22",2341.0,121623.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,gOX-TF8bjqk,https://www.youtube.com/watch?v=gOX-TF8bjqk,"""Me quisieron coimear con 300000 dólares"" Imperdible mano a mano de Milei con Fantino- 17/10/22",4705.0,200727.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,YPAcEr--IRE,https://www.youtube.com/watch?v=YPAcEr--IRE,"""Voy a privatizar la TV Pública, Aerolíneas, ferrocarriles y toda empresa estatal"" Milei- 13/10/22",1827.0,72794.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,7zg_pdpnmKc,https://www.youtube.com/watch?v=7zg_pdpnmKc,Milei internacional la rompe en España- 08/10/22,1245.0,28422.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,fBM_zzLzGXk,https://www.youtube.com/watch?v=fBM_zzLzGXk,2° episodio del programa propio de Javier Milei: Cátedra Libre- 19/07/22,2858.0,63925.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,drX3vKNVJtk,https://www.youtube.com/watch?v=drX3vKNVJtk,Javier Milei estrena programa propio: Cátedra Libre- 12/07/22,3013.0,104863.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,0BPZ9e3ouOg,https://www.youtube.com/watch?v=0BPZ9e3ouOg,"Milei criticó a Macri: ""Se hace el liberal solo por las encuestas"" Javier Milei en LN+- 18/09/22",2653.0,30772.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,QGZNeNf3gj4,https://www.youtube.com/watch?v=QGZNeNf3gj4,"""Soy el único candidato que odia al Estado"" Imperdible Javier Milei con Jonatan Viale- 11/08/22",1069.0,113251.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,Bu3ALkXQK00,https://www.youtube.com/watch?v=Bu3ALkXQK00,"""Massa es puro humo"" Milei sobre las medidas del nuevo ministro de economía- 03/08/22",1648.0,78960.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,F1Eg0wrBoy4,https://www.youtube.com/watch?v=F1Eg0wrBoy4,"""Voy a ser el presidente que extermine la inflación"" Milei la rompe en Animales Sueltos- 21/07/22",2000.0,649639.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,7k4n39Csr0U,https://www.youtube.com/watch?v=7k4n39Csr0U,Javier Milei con el pelado liberal de Crónica TV- 11/07/22,1447.0,103754.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,2ncf7KERbLc,https://www.youtube.com/watch?v=2ncf7KERbLc,Magistral clase de economía de Milei a un periodista de Crónica TV- 09/07/22,3531.0,138937.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,3bsTmLBnYXs,https://www.youtube.com/watch?v=3bsTmLBnYXs,"""Cristina, te desafío a un debate público"" Javier Milei con Viviana Canosa- 22/06/22",2297.0,59849.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,4xsTVqZndBc,https://www.youtube.com/watch?v=4xsTVqZndBc,"HISTÓRICO ENCUENTRO: Milei, Bolsonaro (h) y Kast juntos en Brasil- 12/06/22",2725.0,37774.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,AJmfLbKjfSU,https://www.youtube.com/watch?v=AJmfLbKjfSU,"Milei se cruza con kirchnerista ex director de Anses: ""Sos un socialista buenista""- 09/06/22",1532.0,115613.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,aN73N0N3HTo,https://www.youtube.com/watch?v=aN73N0N3HTo,"""Quiero cárceles privadas mantenidas por presos trabajando"" Javier Milei en LN- 03/06/22",1267.0,100346.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,tYYnp8HO7hk,https://www.youtube.com/watch?v=tYYnp8HO7hk,Javier Milei discute con Jorge Lanata y su equipo- 02/06/22,2909.0,136964.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,piwBtAuHlyM,https://www.youtube.com/watch?v=piwBtAuHlyM,Milei VS Comunista: Parte 2 del debate entre Javier Milei y Juan Grabois- 30/05/22,5735.0,66078.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,ikG2QoisLes,https://www.youtube.com/watch?v=ikG2QoisLes,Milei contra 2 periodistas de TN: ¿Quiénes se creen que son? - 29/05/22,2924.0,75692.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,-CptCb32gZo,https://www.youtube.com/watch?v=-CptCb32gZo,"""Quiero convertir a la Argentina en Suiza"" Imperdible mano a mano con Javier Milei en Infobae14/5/22",3590.0,37382.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,-RwReqaon4U,https://www.youtube.com/watch?v=-RwReqaon4U,Milei revela los 8 ministerios que tendrá su gobierno- 19/05/22,2231.0,123767.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,SwNypjGRadc,https://www.youtube.com/watch?v=SwNypjGRadc,"""En mi gobierno no habrá políticas de género ni marxismo cultural"" Javier Milei en TN- 16/05/22",1200.0,76979.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,P6iIRVTL3q4,https://www.youtube.com/watch?v=P6iIRVTL3q4,"""En 2023 le pondré fin al kirchnerismo para siempre"" Javier Milei en La Nación- 15/05/22",1581.0,38887.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,0KliKNrDslo,https://www.youtube.com/watch?v=0KliKNrDslo,Milei y la fórmula de la felicidad: Imperdible mano a mano con Alejandro Fantino- 11/05/22,1922.0,137122.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,5unhJ_gDKNk,https://www.youtube.com/watch?v=5unhJ_gDKNk,"""Larreta es el responsable del su1cidi0 de Favaloro"" Javier Milei con Viviana Canosa- 09/05/22",1762.0,41672.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,AN47PtnVzTk,https://www.youtube.com/watch?v=AN47PtnVzTk,El día que Milei le enseñó economía a Martín Tetaz- 08/06/18,922.0,143040.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,VAszn4rVny8,https://www.youtube.com/watch?v=VAszn4rVny8,"""Rompí un récord en Mendoza"" Javier Milei con Eduardo Feinmann- 26/04/22",1184.0,37094.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,0A6bqFGraP8,https://www.youtube.com/watch?v=0A6bqFGraP8,"""Me llaman loco pero los locos son los que cambian el mundo"" Javier Milei con Viviana Canosa-25/4/22",1699.0,46251.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,84oRH54NoCY,https://www.youtube.com/watch?v=84oRH54NoCY,Javier Milei la rompe en Mendoza: multitudinaria conferencia sobre dolarización- 23/04/22,3733.0,74998.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,oZ0GvthXeAA,https://www.youtube.com/watch?v=oZ0GvthXeAA,"""En el balotaje le gano a todos y soy presidente"" Imperdible Javier Milei en TN- 18/04/22",1975.0,72420.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,AjIb8lXsoQk,https://www.youtube.com/watch?v=AjIb8lXsoQk,Javier Milei se cruza con Luis Majul en La Nación- 14/04/22,1280.0,40096.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,CNs2OkHHqBE,https://www.youtube.com/watch?v=CNs2OkHHqBE,"""Voy a privatizar YPF y todas las empresas públicas"" Milei con el pelado liberal en Crónica-13/04/22",1266.0,71805.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,-eIIZQFQ9Kk,https://www.youtube.com/watch?v=-eIIZQFQ9Kk,"""Me están amenazando para que baje mi candidatura"" Javier Milei con Viviana Canosa- 04/04/22",1949.0,85034.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,uTuLmRef_yM,https://www.youtube.com/watch?v=uTuLmRef_yM,"Milei se cruza con la producción del canal La Nación: ""Son unos traidores y embusteros""- 04/04/22",2291.0,48055.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,OjKjKmhu3wc,https://www.youtube.com/watch?v=OjKjKmhu3wc,"""Está lleno de zurdos"" Milei contra los econochantas que no quieren dolarizar, A24- 28/03/22",4467.0,101328.0,milei,high
UCqz5tDLcGBJ5obqpSLSkiaQ,MILEI PRESIDENTE,https://www.youtube.com/@MILEIPRESIDENTE,MSg0xJDVvV4,https://www.youtube.com/watch?v=MSg0xJDVvV4,"""Si la casta no me deja dolarizar convoco a un referéndum del pueblo"" Javier Milei en LN+- 25/03/22",1689.0,90603.0,milei,high
